page_id,page_namespace,page_title,page_is_redirect,page_is_new,page_random,page_touched,page_links_updated,page_latest,page_len,page_content_model,page_lang
182870,10,Friedrich_Hayek,0,0,0.373865119934,bytearray(b'20230206141055'),bytearray(b'20230206152633'),2350645,3254,bytearray(b'wikitext'),
298,0,Friedrich_Nietzsche,0,0,0.70626230757,bytearray(b'20231222133535'),bytearray(b'20231222133522'),3426660,278504,bytearray(b'wikitext'),
2129,1,Friedrich_Nietzsche,0,0,0.552841448948,bytearray(b'20230130235804'),bytearray(b'20230130235729'),3242485,54039,bytearray(b'wikitext'),
102277,1,Friedrich_Schiller,0,0,0.09270142871,bytearray(b'20210814101605'),bytearray(b'20210814101605'),2995377,7460,bytearray(b'wikitext'),
3203,0,Friedrich_Schiller,0,0,0.740744225094,bytearray(b'20231020210516'),bytearray(b'20231020210527'),3326946,33162,bytearray(b'wikitext'),
11083,0,Friend,1,0,0.627313769025,bytearray(b'20231104020044'),bytearray(b'20230310210425'),1964450,23,bytearray(b'wikitext'),
73413,0,Friends,1,0,0.482437504694,bytearray(b'20231129235727'),bytearray(b'20231129235727'),3409414,23,bytearray(b'wikitext'),
73414,1,Friends,1,1,0.768637491382,bytearray(b'20230225151145'),bytearray(b'20230225151145'),648215,38,bytearray(b'wikitext'),
126408,0,Friendship,0,0,0.961704630341,bytearray(b'20231209072612'),bytearray(b'20231209072653'),3393775,104936,bytearray(b'wikitext'),
120058,1,Friendship,0,0,0.748135712359,bytearray(b'20201215202820'),bytearray(b'20201215202820'),2904975,8111,bytearray(b'wikitext'),
7905,0,Frédéric_Bastiat,0,0,0.03983470295,bytearray(b'20230206141044'),bytearray(b'20230206142023'),3137493,15468,bytearray(b'wikitext'),
87756,1,Frédéric_Bastiat,0,0,0.244640519543,bytearray(b'20200902123251'),bytearray(b'20200902123251'),2849221,2511,bytearray(b'wikitext'),
113889,1,Future,0,0,0.008555428297,bytearray(b'20220903035949'),bytearray(b'20220903010419'),3104035,5803,bytearray(b'wikitext'),
235133,14,Future,0,0,0.018058108776,bytearray(b'20231209115937'),bytearray(b'20231209120142'),3355277,17,bytearray(b'wikitext'),
126410,0,Future,0,0,0.577771774675,bytearray(b'20231231153001'),bytearray(b'20231231153001'),3434156,100893,bytearray(b'wikitext'),
164800,1,Fyodor_Dostoevsky,1,1,0.75162019022,bytearray(b'20231005212725'),bytearray(b'20230520174252'),1848621,37,bytearray(b'wikitext'),
164799,0,Fyodor_Dostoevsky,1,1,0.13163510696,bytearray(b'20231214163857'),bytearray(b'20230520174252'),1848619,32,bytearray(b'wikitext'),
338,0,G._K._Chesterton,0,0,0.934118908799,bytearray(b'20231210094303'),bytearray(b'20231210094332'),3300437,119915,bytearray(b'wikitext'),
7820,1,G._K._Chesterton,0,0,0.953424082826,bytearray(b'20210123025050'),bytearray(b'20210123025050'),2918683,6401,bytearray(b'wikitext'),
211916,0,Gaetano_Mosca,0,0,0.505574209424,bytearray(b'20230807134050'),bytearray(b'20230807134016'),3342080,1329,bytearray(b'wikitext'),
21965,1,Galileo_Galilei,0,0,0.047059674226,bytearray(b'20200910131638'),bytearray(b'20200910131813'),2791862,12595,bytearray(b'wikitext'),
304,0,Galileo_Galilei,0,0,0.83232175551,bytearray(b'20231128225523'),bytearray(b'20231128225523'),3408636,84802,bytearray(b'wikitext'),
806,0,Gautama_Buddha,0,0,0.703688722432,bytearray(b'20231221203540'),bytearray(b'20231221203526'),3426050,106337,bytearray(b'wikitext'),
38611,1,Gautama_Buddha,0,0,0.388697537494,bytearray(b'20230825140300'),bytearray(b'20221128175139'),2920069,44466,bytearray(b'wikitext'),
126412,0,Genius,0,0,0.855955768645,bytearray(b'20230920165521'),bytearray(b'20230920165521'),3366640,47779,bytearray(b'wikitext'),
126657,1,Genius,0,0,0.304718640624,bytearray(b'20220903040716'),bytearray(b'20220903010659'),1576727,939,bytearray(b'wikitext'),
147319,0,Geometry,0,0,0.952094445611,bytearray(b'20230924025544'),bytearray(b'20230924025605'),3336802,34006,bytearray(b'wikitext'),
238337,14,Geometry,0,1,0.825113987951,bytearray(b'20230712074251'),bytearray(b'20230712074324'),2976738,24,bytearray(b'wikitext'),
142090,0,Georg_Simmel,0,0,0.858152639426,bytearray(b'20231125210825'),bytearray(b'20231125210825'),3137545,17038,bytearray(b'wikitext'),
100511,1,Georg_Wilhelm_Friedrich_Hegel,0,0,0.199287818863,bytearray(b'20230815000323'),bytearray(b'20221128175155'),2278540,11002,bytearray(b'wikitext'),
1912,0,Georg_Wilhelm_Friedrich_Hegel,0,0,0.905380439901,bytearray(b'20231208075342'),bytearray(b'20231208075519'),3294976,114677,bytearray(b'wikitext'),
75,0,George_Bernard_Shaw,0,0,0.337084497482,bytearray(b'20230911130306'),bytearray(b'20230911130307'),3359949,128576,bytearray(b'wikitext'),
9007,1,George_Bernard_Shaw,0,0,0.116297302026,bytearray(b'20221218065623'),bytearray(b'20221218065623'),3218565,40298,bytearray(b'wikitext'),
45017,1,George_Eliot,0,0,0.49244843642,bytearray(b'20230225021826'),bytearray(b'20230225021826'),412854,2864,bytearray(b'wikitext'),
688,0,George_Eliot,0,0,0.934991687506,bytearray(b'20231127224041'),bytearray(b'20231119224018'),3403628,88278,bytearray(b'wikitext'),
4285,1,George_H._W._Bush,0,0,0.571866743057,bytearray(b'20221128175100'),bytearray(b'20221128175120'),2734804,30152,bytearray(b'wikitext'),
838,0,George_H._W._Bush,0,0,0.824488095857,bytearray(b'20231211181241'),bytearray(b'20231211181241'),3417195,57866,bytearray(b'wikitext'),
111255,1,George_Herbert,0,1,0.883834171955,bytearray(b'20230226130023'),bytearray(b'20230226130023'),1050052,1390,bytearray(b'wikitext'),
713,0,George_Herbert,0,0,0.336825323448,bytearray(b'20231101060035'),bytearray(b'20231101060035'),3391440,23808,bytearray(b'wikitext'),
484,0,George_Orwell,0,0,0.927847651731,bytearray(b'20231230073512'),bytearray(b'20231230073606'),3422285,211931,bytearray(b'wikitext'),
4299,1,George_Orwell,0,0,0.964037310078,bytearray(b'20230825140300'),bytearray(b'20221128175118'),3144348,44564,bytearray(b'wikitext'),
204589,14,George_Orwell,0,0,0.118198187829,bytearray(b'20231010150642'),bytearray(b'20231010150640'),3377521,695,bytearray(b'wikitext'),
562,0,George_Santayana,0,0,0.21375084073,bytearray(b'20230915124227'),bytearray(b'20230915124154'),3364143,29752,bytearray(b'wikitext'),
4239,1,George_Santayana,0,0,0.510706946435,bytearray(b'20221113230348'),bytearray(b'20221113230348'),3192588,6188,bytearray(b'wikitext'),
290,0,George_W._Bush,0,0,0.335733611293,bytearray(b'20231231120532'),bytearray(b'20231231120618'),3426850,429595,bytearray(b'wikitext'),
1994,1,George_W._Bush,0,0,0.912210915197,bytearray(b'20220903033707'),bytearray(b'20220903005901'),2074440,68478,bytearray(b'wikitext'),
3075,1,George_Washington,0,0,0.344443063878,bytearray(b'20230109005624'),bytearray(b'20220903005902'),3009790,25136,bytearray(b'wikitext'),
125733,0,George_Washington,0,0,0.209443743098,bytearray(b'20231228215929'),bytearray(b'20231228215955'),3430240,207607,bytearray(b'wikitext'),
195108,0,Georges_Sorel,0,0,0.806414460673,bytearray(b'20230828202524'),bytearray(b'20230828203303'),3137535,10424,bytearray(b'wikitext'),
23256,1,Germany,0,0,0.557497616033,bytearray(b'20220903033708'),bytearray(b'20220903005905'),1797289,1459,bytearray(b'wikitext'),
125799,0,Germany,0,0,0.11839856484,bytearray(b'20231230204956'),bytearray(b'20231230204956'),3433758,72886,bytearray(b'wikitext'),
108791,14,Germany,0,0,0.958934501896,bytearray(b'20231208075342'),bytearray(b'20231208075521'),3015518,167,bytearray(b'wikitext'),
205193,0,Giambattista_Vico,0,0,0.97343038258,bytearray(b'20230925055551'),bytearray(b'20230925055601'),3341929,3380,bytearray(b'wikitext'),
141939,0,Gift,1,1,0.607226745898,bytearray(b'20230830055305'),bytearray(b'20230226183218'),1535504,19,bytearray(b'wikitext'),
2145,0,Gilles_Deleuze,0,0,0.170017246702,bytearray(b'20231222142632'),bytearray(b'20231222142638'),3254054,8067,bytearray(b'wikitext'),
134032,1,Gilles_Deleuze,0,0,0.10817050533,bytearray(b'20221004194612'),bytearray(b'20221004194602'),3173116,77,bytearray(b'wikitext'),
36789,0,Giorgio_Agamben,0,0,0.676351827749,bytearray(b'20230823212300'),bytearray(b'20230823212338'),3341899,5957,bytearray(b'wikitext'),
194696,0,Giovanni_Gentile,0,0,0.918499743177,bytearray(b'20230807134000'),bytearray(b'20230807133924'),3342041,10505,bytearray(b'wikitext'),
130312,0,Giuseppe_Mazzini,0,0,0.661199210182,bytearray(b'20231220122220'),bytearray(b'20231220122250'),3398016,16049,bytearray(b'wikitext'),
143698,1,Glory,0,0,0.120481913979,bytearray(b'20220903040716'),bytearray(b'20220903010703'),1555757,874,bytearray(b'wikitext'),
126415,0,Glory,0,0,0.42722061438,bytearray(b'20231129201908'),bytearray(b'20231129202343'),3228219,14733,bytearray(b'wikitext'),
126417,0,God,0,0,0.982965818189,bytearray(b'20231222160836'),bytearray(b'20231222160817'),3426847,250021,bytearray(b'wikitext'),
3003,1,God,0,0,0.446181066076,bytearray(b'20230408003607'),bytearray(b'20230408003607'),3277586,37844,bytearray(b'wikitext'),
182294,14,God,0,0,0.599983497327,bytearray(b'20231219081133'),bytearray(b'20230917134136'),3227489,145,bytearray(b'wikitext'),
141453,0,Gods,1,1,0.568535001092,bytearray(b'20231229125532'),bytearray(b'20230226182352'),1529442,19,bytearray(b'wikitext'),
146452,1,Gold,0,0,0.376176135899,bytearray(b'20230226194835'),bytearray(b'20230226194835'),1597666,258,bytearray(b'wikitext'),
125927,0,Gold,0,0,0.804561043239,bytearray(b'20231229093646'),bytearray(b'20231229093849'),3422103,24057,bytearray(b'wikitext'),
52757,1,Good,0,0,0.717907054907,bytearray(b'20230225094231'),bytearray(b'20230225094230'),1220287,496,bytearray(b'wikitext'),
4141,0,Good,1,0,0.617023701136,bytearray(b'20230823034044'),bytearray(b'20230223001356'),1220353,22,bytearray(b'wikitext'),
126419,0,Goodness,0,0,0.738992472967,bytearray(b'20231231092128'),bytearray(b'20231231092210'),3349475,38885,bytearray(b'wikitext'),
122632,1,Goodness,0,0,0.430656251354,bytearray(b'20210819140533'),bytearray(b'20200917092442'),2858492,3570,bytearray(b'wikitext'),
4797,0,Gottfried_Leibniz,0,0,0.015088450772,bytearray(b'20231117052838'),bytearray(b'20231117052846'),3352344,48091,bytearray(b'wikitext'),
126421,0,Government,0,0,0.885762386417,bytearray(b'20231222130141'),bytearray(b'20231222130130'),3426622,130579,bytearray(b'wikitext'),
231009,14,Government,0,0,0.612418900325,bytearray(b'20231230211150'),bytearray(b'20231206135159'),2932583,120,bytearray(b'wikitext'),
13836,1,Government,0,0,0.702644125647,bytearray(b'20220903033707'),bytearray(b'20220903005903'),2743366,11820,bytearray(b'wikitext'),
126422,0,Grace,0,0,0.184295906694,bytearray(b'20230715025610'),bytearray(b'20230715025722'),3074161,14332,bytearray(b'wikitext'),
122160,1,Gratitude,0,0,0.771271881975,bytearray(b'20230607200739'),bytearray(b'20230607200739'),2314342,1958,bytearray(b'wikitext'),
126226,0,Gratitude,0,0,0.872322920871,bytearray(b'20231127224041'),bytearray(b'20231124224959'),3406451,20416,bytearray(b'wikitext'),
12718,0,Great,1,1,0.406739225493,bytearray(b'20230608221506'),bytearray(b'20230223011507'),106870,23,bytearray(b'wikitext'),
143388,0,Greatest,1,1,0.188714427865,bytearray(b'20230608221506'),bytearray(b'20230226185858'),1552799,23,bytearray(b'wikitext'),
148573,1,Greatness,0,0,0.684243344487,bytearray(b'20230607200349'),bytearray(b'20230607200348'),2252483,151,bytearray(b'wikitext'),
126426,0,Greatness,0,0,0.279435077388,bytearray(b'20230715025610'),bytearray(b'20230715025719'),3313546,32468,bytearray(b'wikitext'),
122689,0,Greece,0,0,0.314044844037,bytearray(b'20240101075257'),bytearray(b'20240101075257'),3434572,20347,bytearray(b'wikitext'),
114924,14,Greece,0,0,0.299574503918,bytearray(b'20231219081133'),bytearray(b'20231208075521'),3015520,205,bytearray(b'wikitext'),
123037,1,Greed,0,0,0.316319520684,bytearray(b'20220903035949'),bytearray(b'20220903010420'),2356694,5853,bytearray(b'wikitext'),
126306,0,Greed,0,0,0.888765273824,bytearray(b'20231223093340'),bytearray(b'20231223093320'),3427492,41067,bytearray(b'wikitext'),
126427,0,Grief,0,0,0.017163087326,bytearray(b'20231205235449'),bytearray(b'20231205235743'),3357109,19391,bytearray(b'wikitext'),
148361,1,Grief,0,0,0.703031381549,bytearray(b'20230306083140'),bytearray(b'20230306083139'),1729211,0,bytearray(b'wikitext'),
143441,0,Grow,1,1,0.661397549485,bytearray(b'20230816160238'),bytearray(b'20230226185942'),1553242,20,bytearray(b'wikitext'),
141633,1,Guilt,0,0,0.410630158142,bytearray(b'20230520181928'),bytearray(b'20230520181928'),1941213,2321,bytearray(b'wikitext'),
126429,0,Guilt,0,0,0.900228236556,bytearray(b'20231215051115'),bytearray(b'20231215051200'),3346045,16194,bytearray(b'wikitext'),
235704,0,Gustave_Le_Bon,0,0,0.766584888207,bytearray(b'20230831182129'),bytearray(b'20230831182423'),3229548,2010,bytearray(b'wikitext'),
44104,0,Guy_Debord,0,0,0.548494444444,bytearray(b'20231224003339'),bytearray(b'20231224003356'),3426346,10852,bytearray(b'wikitext'),
475,0,H._G._Wells,0,0,0.075830594206,bytearray(b'20231118195929'),bytearray(b'20231118195946'),3377505,92858,bytearray(b'wikitext'),
18086,1,H._G._Wells,0,0,0.127011097553,bytearray(b'20210407101423'),bytearray(b'20200729210517'),2833111,7796,bytearray(b'wikitext'),
166,0,H._L._Mencken,0,0,0.901462847321,bytearray(b'20231007025928'),bytearray(b'20231007025928'),3278167,116738,bytearray(b'wikitext'),
7764,1,H._L._Mencken,0,0,0.757849569386,bytearray(b'20230703191251'),bytearray(b'20230703191250'),2470979,21318,bytearray(b'wikitext'),
44121,1,Hamlet,0,0,0.738981319465,bytearray(b'20220903035042'),bytearray(b'20220903010139'),1620804,1753,bytearray(b'wikitext'),
57,0,Hamlet,0,0,0.41399264448,bytearray(b'20231208075342'),bytearray(b'20231208075519'),3216787,30458,bytearray(b'wikitext'),
59000,2,Hand,0,0,0.076111592514,bytearray(b'20230225110526'),bytearray(b'20230225110526'),516016,177,bytearray(b'wikitext'),
58999,3,Hand,0,0,0.21252796863,bytearray(b'20230531215352'),bytearray(b'20230225110526'),515981,11494,bytearray(b'wikitext'),
130751,0,Hand,1,1,0.448872123786,bytearray(b'20230226155957'),bytearray(b'20230226155957'),1361618,19,bytearray(b'wikitext'),
125935,0,Hands,0,0,0.035597262976,bytearray(b'20231014182804'),bytearray(b'20231014182810'),3219375,5752,bytearray(b'wikitext'),
16264,1,Hannah_Arendt,0,0,0.332207624919,bytearray(b'20230313011359'),bytearray(b'20230313011359'),3263707,1086,bytearray(b'wikitext'),
16010,0,Hannah_Arendt,0,0,0.509854360179,bytearray(b'20231028111045'),bytearray(b'20231028111053'),3373192,49591,bytearray(b'wikitext'),
34606,0,Hans-Hermann_Hoppe,0,0,0.362321162002,bytearray(b'20230831182129'),bytearray(b'20230831182423'),3169324,19897,bytearray(b'wikitext'),
9401,1,Happiness,0,0,0.561937566558,bytearray(b'20210906011129'),bytearray(b'20210906011129'),3002583,950,bytearray(b'wikitext'),
126432,0,Happiness,0,0,0.892198757884,bytearray(b'20231220152039'),bytearray(b'20231220152100'),3422796,81789,bytearray(b'wikitext'),
71557,0,Happy,1,1,0.385942872722,bytearray(b'20231218062518'),bytearray(b'20230225144740'),624570,23,bytearray(b'wikitext'),
143765,1,Harmony,0,1,0.906353572696,bytearray(b'20220903040716'),bytearray(b'20220903010703'),1556322,1757,bytearray(b'wikitext'),
84455,0,Harmony,0,0,0.529819055709,bytearray(b'20231109144216'),bytearray(b'20231109144252'),3276385,7479,bytearray(b'wikitext'),
134073,0,Harvey_Mansfield,0,0,0.736282577179,bytearray(b'20230831182129'),bytearray(b'20230831182423'),3350332,7575,bytearray(b'wikitext'),
144423,1,Hate,1,1,0.339298992171,bytearray(b'20230821175410'),bytearray(b'20230226192005'),1562939,25,bytearray(b'wikitext'),
144422,0,Hate,1,1,0.454072482547,bytearray(b'20231130201243'),bytearray(b'20230226192005'),1562937,20,bytearray(b'wikitext'),
126434,0,Hatred,0,0,0.890382009481,bytearray(b'20231212174831'),bytearray(b'20231130201243'),3409833,31010,bytearray(b'wikitext'),
13438,1,Hatred,0,0,0.962637262847,bytearray(b'20230821175409'),bytearray(b'20230821175409'),3348737,5320,bytearray(b'wikitext'),
18623,14,Health,0,0,0.236764152142,bytearray(b'20231126033022'),bytearray(b'20230909102252'),2681537,205,bytearray(b'wikitext'),
126435,0,Health,0,0,0.8887491653,bytearray(b'20231230032927'),bytearray(b'20231230032927'),3433207,20558,bytearray(b'wikitext'),
67859,1,Health,0,0,0.095391563262,bytearray(b'20231229121134'),bytearray(b'20231229121134'),3432369,22948,bytearray(b'wikitext'),
126436,0,Heart,0,0,0.123189305478,bytearray(b'20231204175229'),bytearray(b'20231204175339'),3346595,28390,bytearray(b'wikitext'),
131314,1,Heart,0,1,0.993321208065,bytearray(b'20230226160458'),bytearray(b'20230226160458'),1370787,1798,bytearray(b'wikitext'),
134610,0,Hearts,1,1,0.589527832298,bytearray(b'20230817164504'),bytearray(b'20230226164357'),1421431,19,bytearray(b'wikitext'),
126437,0,Heaven,0,0,0.698459011197,bytearray(b'20231002220646'),bytearray(b'20231002220646'),3373614,69119,bytearray(b'wikitext'),
124558,1,Heaven,0,0,0.741144356481,bytearray(b'20230306080359'),bytearray(b'20230306080359'),1794708,795,bytearray(b'wikitext'),
58519,1,Hell,0,0,0.424500160169,bytearray(b'20220903035042'),bytearray(b'20220903010140'),1967598,27616,bytearray(b'wikitext'),
126438,0,Hell,0,0,0.200877155073,bytearray(b'20231222132027'),bytearray(b'20231222132016'),3426638,58945,bytearray(b'wikitext'),
4413,14,Help,0,0,0.428980905602,bytearray(b'20230928004651'),bytearray(b'20230928004726'),2793984,97,bytearray(b'wikitext'),
2657,4,Help,1,1,0.97096917123624,bytearray(b'20230223000415'),bytearray(b'20230223000414'),72552,28,bytearray(b'wikitext'),
125942,0,Help,0,0,0.014455217877,bytearray(b'20230715025610'),bytearray(b'20230715025706'),3143143,10823,bytearray(b'wikitext'),
115,0,Henri_Poincaré,0,0,0.752049531672,bytearray(b'20231230202108'),bytearray(b'20231230202202'),3417342,43297,bytearray(b'wikitext'),
30492,1,Henri_Poincaré,0,0,0.316516871961,bytearray(b'20220903033708'),bytearray(b'20220903005905'),3066673,2407,bytearray(b'wikitext'),
142372,0,Henri_de_Saint-Simon,0,0,0.613502228896,bytearray(b'20230904124934'),bytearray(b'20230904124934'),3356160,17804,bytearray(b'wikitext'),
160591,1,Henri_de_Saint-Simon,0,0,0.834454897266,bytearray(b'20220903041620'),bytearray(b'20220903011008'),3028235,350,bytearray(b'wikitext'),
8896,1,Henry_David_Thoreau,0,0,0.015984432242,bytearray(b'20221008224552'),bytearray(b'20221008224537'),3174976,8439,bytearray(b'wikitext'),
126,0,Henry_David_Thoreau,0,0,0.020670691049,bytearray(b'20231124201752'),bytearray(b'20231124201752'),3406335,106186,bytearray(b'wikitext'),
18835,0,"Henry_St_John,_1st_Viscount_Bolingbroke",0,0,0.858091885786,bytearray(b'20230902221550'),bytearray(b'20230902221550'),3355663,31467,bytearray(b'wikitext'),
154691,1,"Henry_St_John,_1st_Viscount_Bolingbroke",0,1,0.48339968328,bytearray(b'20230306095134'),bytearray(b'20230306095134'),1721437,279,bytearray(b'wikitext'),
423,0,Henry_Wadsworth_Longfellow,0,0,0.456205991309,bytearray(b'20231020173813'),bytearray(b'20231005171219'),3257407,49510,bytearray(b'wikitext'),
102163,1,Henry_Wadsworth_Longfellow,0,0,0.236522641894,bytearray(b'20230226114835'),bytearray(b'20230226114834'),1213994,809,bytearray(b'wikitext'),
7350,0,Herbert_Marcuse,0,0,0.528906680068,bytearray(b'20231218032500'),bytearray(b'20231218032525'),3407010,97734,bytearray(b'wikitext'),
8729,1,Herbert_Spencer,0,0,0.444383539508,bytearray(b'20221004195036'),bytearray(b'20221004195025'),3173120,3643,bytearray(b'wikitext'),
